WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2024-04-20,North America,United States,Minnesota,Protests,Peaceful protest,11,0,31347.0,Demonstrations,3506.0,46.4526,-94.5044
2024-04-27,North America,United States,Minnesota,Protests,Peaceful protest,24,0,35353.0,Demonstrations,3506.0,46.4526,-94.5044
2024-05-04,North America,United States,Minnesota,Protests,Peaceful protest,6,0,33455.0,Demonstrations,3506.0,46.4526,-94.5044
2024-05-11,North America,United States,Minnesota,Protests,Peaceful protest,9,0,28287.0,Demonstrations,3506.0,46.4526,-94.5044
2024-05-18,North America,United States,Minnesota,Protests,Peaceful protest,2,0,8641.0,Demonstrations,3506.0,46.4526,-94.5044
2024-05-25,North America,United States,Minnesota,Protests,Peaceful protest,2,0,17225.0,Demonstrations,3506.0,46.4526,-94.5044
2024-06-01,North America,United States,Minnesota,Protests,Peaceful protest,6,0,21063.0,Demonstrations,3506.0,46.4526,-94.5044
2024-06-08,North America,United States,Minnesota,Protests,Peaceful protest,4,0,14483.0,Demonstrations,3506.0,46.4526,-94.5044
2024-06-22,North America,United States,Minnesota,Protests,Peaceful protest,3,0,25550.0,Demonstrations,3506.0,46.4526,-94.5044
2024-06-29,North America,United States,Minnesota,Protests,Peaceful protest,4,0,18388.0,Demonstrations,3506.0,46.4526,-94.5044
2024-07-06,North America,United States,Minnesota,Protests,Peaceful protest,7,0,14483.0,Demonstrations,3506.0,46.4526,-94.5044
2024-07-13,North America,United States,Minnesota,Protests,Peaceful protest,6,0,14483.0,Demonstrations,3506.0,46.4526,-94.5044
2024-07-20,North America,United States,Minnesota,Protests,Peaceful protest,2,0,14483.0,Demonstrations,3506.0,46.4526,-94.5044
2024-07-27,North America,United States,Minnesota,Protests,Peaceful protest,3,0,26379.0,Demonstrations,3506.0,46.4526,-94.5044
2024-08-03,North America,United States,Minnesota,Protests,Peaceful protest,4,0,20074.0,Demonstrations,3506.0,46.4526,-94.5044
2024-08-17,North America,United States,Minnesota,Protests,Peaceful protest,1,0,8641.0,Demonstrations,3506.0,46.4526,-94.5044
2024-08-24,North America,United States,Minnesota,Protests,Peaceful protest,5,0,26278.0,Demonstrations,3506.0,46.4526,-94.5044
2024-08-31,North America,United States,Minnesota,Protests,Peaceful protest,2,0,18813.0,Demonstrations,3506.0,46.4526,-94.5044
2024-09-07,North America,United States,Minnesota,Protests,Peaceful protest,5,0,18920.0,Demonstrations,3506.0,46.4526,-94.5044
2024-09-14,North America,United States,Minnesota,Protests,Peaceful protest,1,0,14483.0,Demonstrations,3506.0,46.4526,-94.5044
2024-09-21,North America,United States,Minnesota,Protests,Peaceful protest,2,0,4235.0,Demonstrations,3506.0,46.4526,-94.5044
2024-09-28,North America,United States,Minnesota,Protests,Peaceful protest,3,0,26114.0,Demonstrations,3506.0,46.4526,-94.5044
2024-10-05,North America,United States,Minnesota,Protests,Peaceful protest,3,0,17225.0,Demonstrations,3506.0,46.4526,-94.5044
2024-10-12,North America,United States,Minnesota,Protests,Peaceful protest,5,0,27897.0,Demonstrations,3506.0,46.4526,-94.5044
2024-10-19,North America,United States,Minnesota,Protests,Peaceful protest,5,0,24631.0,Demonstrations,3506.0,46.4526,-94.5044
2024-10-26,North America,United States,Minnesota,Protests,Peaceful protest,2,0,17225.0,Demonstrations,3506.0,46.4526,-94.5044
2024-11-02,North America,United States,Minnesota,Protests,Peaceful protest,3,0,15307.0,Demonstrations,3506.0,46.4526,-94.5044
2024-11-09,North America,United States,Minnesota,Protests,Peaceful protest,3,0,14483.0,Demonstrations,3506.0,46.4526,-94.5044
2024-11-16,North America,United States,Minnesota,Protests,Peaceful protest,3,0,23124.0,Demonstrations,3506.0,46.4526,-94.5044
2024-11-23,North America,United States,Minnesota,Protests,Peaceful protest,2,0,12064.0,Demonstrations,3506.0,46.4526,-94.5044
2024-12-07,North America,United States,Minnesota,Protests,Peaceful protest,3,0,17099.0,Demonstrations,3506.0,46.4526,-94.5044
2024-12-21,North America,United States,Minnesota,Protests,Peaceful protest,5,0,6170.0,Demonstrations,3506.0,46.4526,-94.5044
2024-12-28,North America,United States,Minnesota,Protests,Peaceful protest,5,0,824.0,Demonstrations,3506.0,46.4526,-94.5044
2025-01-04,North America,United States,Minnesota,Protests,Peaceful protest,5,0,825.0,Demonstrations,3506.0,46.4526,-94.5044
2025-01-11,North America,United States,Minnesota,Protests,Peaceful protest,8,0,12873.0,Demonstrations,3506.0,46.4526,-94.5044
2025-01-18,North America,United States,Minnesota,Protests,Peaceful protest,7,0,15458.0,Demonstrations,3506.0,46.4526,-94.5044
2025-01-25,North America,United States,Minnesota,Protests,Peaceful protest,1,0,15147.0,Demonstrations,3506.0,46.4526,-94.5044
2025-02-01,North America,United States,Minnesota,Protests,Peaceful protest,5,0,28246.0,Demonstrations,3506.0,46.4526,-94.5044
2025-02-08,North America,United States,Minnesota,Protests,Peaceful protest,3,0,20896.0,Demonstrations,3506.0,46.4526,-94.5044
2025-02-15,North America,United States,Minnesota,Protests,Peaceful protest,7,0,33397.0,Demonstrations,3506.0,46.4526,-94.5044
2025-02-22,North America,United States,Minnesota,Protests,Peaceful protest,2,0,17893.0,Demonstrations,3506.0,46.4526,-94.5044
2025-03-01,North America,United States,Minnesota,Protests,Peaceful protest,9,0,30854.0,Demonstrations,3506.0,46.4526,-94.5044
2025-03-08,North America,United States,Minnesota,Protests,Peaceful protest,6,0,25934.0,Demonstrations,3506.0,46.4526,-94.5044
2025-03-15,North America,United States,Minnesota,Protests,Peaceful protest,5,0,18363.0,Demonstrations,3506.0,46.4526,-94.5044
2025-03-22,North America,United States,Minnesota,Protests,Peaceful protest,8,0,27175.0,Demonstrations,3506.0,46.4526,-94.5044
2025-03-29,North America,United States,Minnesota,Protests,Peaceful protest,6,0,29915.0,Demonstrations,3506.0,46.4526,-94.5044
2025-04-05,North America,United States,Minnesota,Protests,Peaceful protest,24,0,61935.0,Demonstrations,3506.0,46.4526,-94.5044
2025-04-12,North America,United States,Minnesota,Protests,Peaceful protest,3,0,11381.0,Demonstrations,3506.0,46.4526,-94.5044
2025-04-19,North America,United States,Minnesota,Protests,Peaceful protest,8,0,30727.0,Demonstrations,3506.0,46.4526,-94.5044
2025-04-26,North America,United States,Minnesota,Protests,Peaceful protest,13,0,44083.0,Demonstrations,3506.0,46.4526,-94.5044
2025-05-03,North America,United States,Minnesota,Protests,Peaceful protest,8,0,16667.0,Demonstrations,3506.0,46.4526,-94.5044
2025-05-10,North America,United States,Minnesota,Protests,Peaceful protest,4,0,12957.0,Demonstrations,3506.0,46.4526,-94.5044
2025-05-17,North America,United States,Minnesota,Protests,Peaceful protest,6,0,30625.0,Demonstrations,3506.0,46.4526,-94.5044
2025-05-24,North America,United States,Minnesota,Protests,Peaceful protest,3,0,26718.0,Demonstrations,3506.0,46.4526,-94.5044
2025-05-31,North America,United States,Minnesota,Protests,Peaceful protest,8,0,33715.0,Demonstrations,3506.0,46.4526,-94.5044
2025-06-07,North America,United States,Minnesota,Protests,Peaceful protest,2,0,16879.0,Demonstrations,3506.0,46.4526,-94.5044
2025-06-14,North America,United States,Minnesota,Protests,Peaceful protest,26,0,58886.0,Demonstrations,3506.0,46.4526,-94.5044
2025-06-21,North America,United States,Minnesota,Protests,Peaceful protest,3,0,18150.0,Demonstrations,3506.0,46.4526,-94.5044
2025-06-28,North America,United States,Minnesota,Protests,Peaceful protest,6,0,25460.0,Demonstrations,3506.0,46.4526,-94.5044
2025-07-05,North America,United States,Minnesota,Protests,Peaceful protest,8,0,9371.0,Demonstrations,3506.0,46.4526,-94.5044
2025-07-12,North America,United States,Minnesota,Protests,Peaceful protest,19,0,52838.0,Demonstrations,3506.0,46.4526,-94.5044
2025-07-19,North America,United States,Minnesota,Protests,Peaceful protest,2,0,17522.0,Demonstrations,3506.0,46.4526,-94.5044
2025-07-26,North America,United States,Minnesota,Protests,Peaceful protest,5,0,23989.0,Demonstrations,3506.0,46.4526,-94.5044
2025-08-02,North America,United States,Minnesota,Protests,Peaceful protest,3,0,15147.0,Demonstrations,3506.0,46.4526,-94.5044
2025-08-09,North America,United States,Minnesota,Protests,Peaceful protest,1,0,2435.0,Demonstrations,3506.0,46.4526,-94.5044
2025-08-16,North America,United States,Minnesota,Protests,Peaceful protest,2,0,23989.0,Demonstrations,3506.0,46.4526,-94.5044
2025-08-23,North America,United States,Minnesota,Protests,Peaceful protest,3,0,19739.0,Demonstrations,3506.0,46.4526,-94.5044
2025-08-30,North America,United States,Minnesota,Protests,Peaceful protest,16,0,40729.0,Demonstrations,3506.0,46.4526,-94.5044
2025-09-06,North America,United States,Minnesota,Protests,Peaceful protest,11,0,33897.0,Demonstrations,3506.0,46.4526,-94.5044
2025-09-13,North America,United States,Minnesota,Protests,Peaceful protest,3,0,16627.0,Demonstrations,3506.0,46.4526,-94.5044
2025-09-20,North America,United States,Minnesota,Protests,Peaceful protest,5,0,28886.0,Demonstrations,3506.0,46.4526,-94.5044
2025-09-27,North America,United States,Minnesota,Protests,Peaceful protest,6,0,29386.0,Demonstrations,3506.0,46.4526,-94.5044
2025-10-04,North America,United States,Minnesota,Protests,Peaceful protest,5,0,26992.0,Demonstrations,3506.0,46.4526,-94.5044
2025-10-11,North America,United States,Minnesota,Protests,Peaceful protest,7,0,29205.0,Demonstrations,3506.0,46.4526,-94.5044
2025-10-18,North America,United States,Minnesota,Protests,Peaceful protest,58,0,142917.0,Demonstrations,3506.0,46.4526,-94.5044
2025-10-25,North America,United States,Minnesota,Protests,Peaceful protest,6,0,28850.0,Demonstrations,3506.0,46.4526,-94.5044
2025-11-01,North America,United States,Minnesota,Protests,Peaceful protest,5,0,21648.0,Demonstrations,3506.0,46.4526,-94.5044
2025-11-08,North America,United States,Minnesota,Protests,Peaceful protest,6,0,23989.0,Demonstrations,3506.0,46.4526,-94.5044
2025-11-15,North America,United States,Minnesota,Protests,Peaceful protest,5,0,23989.0,Demonstrations,3506.0,46.4526,-94.5044
2025-11-22,North America,United States,Minnesota,Protests,Peaceful protest,6,0,23989.0,Demonstrations,3506.0,46.4526,-94.5044
2025-11-29,North America,United States,Minnesota,Protests,Peaceful protest,5,0,26528.0,Demonstrations,3506.0,46.4526,-94.5044
2025-12-06,North America,United States,Minnesota,Protests,Peaceful protest,8,0,36307.0,Demonstrations,3506.0,46.4526,-94.5044
2025-12-13,North America,United States,Minnesota,Protests,Peaceful protest,4,0,18899.0,Demonstrations,3506.0,46.4526,-94.5044
2025-12-20,North America,United States,Minnesota,Protests,Peaceful protest,4,0,19092.0,Demonstrations,3506.0,46.4526,-94.5044
2025-12-27,North America,United States,Minnesota,Protests,Peaceful protest,1,0,8842.0,Demonstrations,3506.0,46.4526,-94.5044
2026-01-03,North America,United States,Minnesota,Protests,Peaceful protest,14,0,49209.0,Demonstrations,3506.0,46.4526,-94.5044
2026-01-10,North America,United States,Minnesota,Protests,Peaceful protest,36,0,73257.0,Demonstrations,3506.0,46.4526,-94.5044
2026-01-17,North America,United States,Minnesota,Protests,Peaceful protest,29,0,32957.0,Demonstrations,3506.0,46.4526,-94.5044
2026-01-24,North America,United States,Minnesota,Protests,Peaceful protest,30,0,38635.0,Demonstrations,3506.0,46.4526,-94.5044
2026-01-31,North America,United States,Minnesota,Protests,Peaceful protest,22,0,38344.0,Demonstrations,3506.0,46.4526,-94.5044
2026-02-07,North America,United States,Minnesota,Protests,Peaceful protest,20,0,44205.0,Demonstrations,3506.0,46.4526,-94.5044
2026-02-14,North America,United States,Minnesota,Protests,Peaceful protest,9,0,30214.0,Demonstrations,3506.0,46.4526,-94.5044
2026-02-21,North America,United States,Minnesota,Protests,Peaceful protest,8,0,24880.0,Demonstrations,3506.0,46.4526,-94.5044
2026-02-28,North America,United States,Minnesota,Protests,Peaceful protest,6,0,30805.0,Demonstrations,3506.0,46.4526,-94.5044
2026-03-07,North America,United States,Minnesota,Protests,Peaceful protest,6,0,15847.0,Demonstrations,3506.0,46.4526,-94.5044
2026-03-14,North America,United States,Minnesota,Protests,Peaceful protest,3,0,13.0,Demonstrations,3506.0,46.4526,-94.5044
2026-03-21,North America,United States,Minnesota,Protests,Peaceful protest,5,0,9059.0,Demonstrations,3506.0,46.4526,-94.5044
2026-03-28,North America,United States,Minnesota,Protests,Peaceful protest,75,0,35378.0,Demonstrations,3506.0,46.4526,-94.5044
2020-05-23,North America,United States,Minnesota,Protests,Protest with intervention,2,0,1773.0,Demonstrations,3506.0,46.4526,-94.5044
2020-05-30,North America,United States,Minnesota,Protests,Protest with intervention,3,0,12126.0,Demonstrations,3506.0,46.4526,-94.5044
2020-08-22,North America,United States,Minnesota,Protests,Protest with intervention,1,0,12174.0,Demonstrations,3506.0,46.4526,-94.5044
2020-08-29,North America,United States,Minnesota,Protests,Protest with intervention,1,0,12174.0,Demonstrations,3506.0,46.4526,-94.5044
2020-09-12,North America,United States,Minnesota,Protests,Protest with intervention,2,0,10893.0,Demonstrations,3506.0,46.4526,-94.5044
2020-10-03,North America,United States,Minnesota,Protests,Protest with intervention,1,0,12174.0,Demonstrations,3506.0,46.4526,-94.5044
2020-10-31,North America,United States,Minnesota,Protests,Protest with intervention,1,0,12174.0,Demonstrations,3506.0,46.4526,-94.5044
2020-11-14,North America,United States,Minnesota,Protests,Protest with intervention,1,0,1315.0,Demonstrations,3506.0,46.4526,-94.5044
2020-12-12,North America,United States,Minnesota,Protests,Protest with intervention,1,0,1315.0,Demonstrations,3506.0,46.4526,-94.5044
2020-12-26,North America,United States,Minnesota,Protests,Protest with intervention,2,0,12535.0,Demonstrations,3506.0,46.4526,-94.5044
2021-01-02,North America,United States,Minnesota,Protests,Protest with intervention,1,0,219.0,Demonstrations,3506.0,46.4526,-94.5044
2021-01-09,North America,United States,Minnesota,Protests,Protest with intervention,2,0,580.0,Demonstrations,3506.0,46.4526,-94.5044
2021-01-30,North America,United States,Minnesota,Protests,Protest with intervention,1,0,530.0,Demonstrations,3506.0,46.4526,-94.5044
2021-02-06,North America,United States,Minnesota,Protests,Protest with intervention,1,0,530.0,Demonstrations,3506.0,46.4526,-94.5044
2021-02-13,North America,United States,Minnesota,Protests,Protest with intervention,1,0,27.0,Demonstrations,3506.0,46.4526,-94.5044
2021-03-13,North America,United States,Minnesota,Protests,Protest with intervention,1,0,12685.0,Demonstrations,3506.0,46.4526,-94.5044
2021-03-20,North America,United States,Minnesota,Protests,Protest with intervention,1,0,5.0,Demonstrations,3506.0,46.4526,-94.5044
2021-04-03,North America,United States,Minnesota,Protests,Protest with intervention,1,0,2564.0,Demonstrations,3506.0,46.4526,-94.5044
2021-04-10,North America,United States,Minnesota,Protests,Protest with intervention,1,0,1902.0,Demonstrations,3506.0,46.4526,-94.5044
2021-04-17,North America,United States,Minnesota,Protests,Protest with intervention,1,0,1902.0,Demonstrations,3506.0,46.4526,-94.5044
2021-05-22,North America,United States,Minnesota,Protests,Protest with intervention,1,0,27.0,Demonstrations,3506.0,46.4526,-94.5044
2021-06-05,North America,United States,Minnesota,Protests,Protest with intervention,1,0,37.0,Demonstrations,3506.0,46.4526,-94.5044
2021-06-12,North America,United States,Minnesota,Protests,Protest with intervention,3,0,16565.0,Demonstrations,3506.0,46.4526,-94.5044
2021-06-26,North America,United States,Minnesota,Protests,Protest with intervention,1,0,413.0,Demonstrations,3506.0,46.4526,-94.5044
2021-07-10,North America,United States,Minnesota,Protests,Protest with intervention,1,0,12685.0,Demonstrations,3506.0,46.4526,-94.5044
2021-07-17,North America,United States,Minnesota,Protests,Protest with intervention,2,0,1810.0,Demonstrations,3506.0,46.4526,-94.5044
2021-08-21,North America,United States,Minnesota,Protests,Protest with intervention,3,0,8517.0,Demonstrations,3506.0,46.4526,-94.5044
2021-08-28,North America,United States,Minnesota,Protests,Protest with intervention,1,0,8085.0,Demonstrations,3506.0,46.4526,-94.5044
2021-09-04,North America,United States,Minnesota,Protests,Protest with intervention,1,0,444.0,Demonstrations,3506.0,46.4526,-94.5044
2023-02-18,North America,United States,Minnesota,Protests,Protest with intervention,1,0,13838.0,Demonstrations,3506.0,46.4526,-94.5044
2023-10-21,North America,United States,Minnesota,Protests,Protest with intervention,2,0,22276.0,Demonstrations,3506.0,46.4526,-94.5044
2023-12-09,North America,United States,Minnesota,Protests,Protest with intervention,1,0,13838.0,Demonstrations,3506.0,46.4526,-94.5044
2024-02-03,North America,United States,Minnesota,Protests,Protest with intervention,1,0,739.0,Demonstrations,3506.0,46.4526,-94.5044
2024-03-02,North America,United States,Minnesota,Protests,Protest with intervention,1,0,12.0,Demonstrations,3506.0,46.4526,-94.5044
2024-04-20,North America,United States,Minnesota,Protests,Protest with intervention,2,0,23124.0,Demonstrations,3506.0,46.4526,-94.5044
2024-06-01,North America,United States,Minnesota,Protests,Protest with intervention,2,0,16912.0,Demonstrations,3506.0,46.4526,-94.5044
2024-07-13,North America,United States,Minnesota,Protests,Protest with intervention,1,0,848.0,Demonstrations,3506.0,46.4526,-94.5044
