STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,COUNTERPART_AREA,Counterpart area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,VISITOR_TYPE,Visitor type,ACCOMMODATION_TYPE,Accommodation type,SOURCE,Source,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NLD,Netherlands,BEL,Belgium,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2013,,1766000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NLD,Netherlands,BEL,Belgium,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2014,,1425000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NLD,Netherlands,BEL,Belgium,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2015,,1430000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NLD,Netherlands,BEL,Belgium,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2016,,1341000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NLD,Netherlands,BEL,Belgium,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2018,,1579000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NLD,Netherlands,BEL,Belgium,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2019,,1787000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NLD,Netherlands,BEL,Belgium,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2020,,1030000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NLD,Netherlands,BEL,Belgium,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2022,,1955594,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NLD,Netherlands,BEL,Belgium,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2023,,2021107,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,AUS,Australia,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2008,,949624,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,USA,United States,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2008,,93319,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,CHN,China (People's Republic of),TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2008,,58885,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,FJI,Fiji,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2008,,99346,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,AUS,Australia,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2009,,944277,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,USA,United States,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2009,,88050,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,CHN,China (People's Republic of),TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2009,,56289,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,FJI,Fiji,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2009,,92283,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,AUS,Australia,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2010,,976301,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,USA,United States,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2010,,98920,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,CHN,China (People's Republic of),TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2010,,64304,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,FJI,Fiji,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2010,,96967,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,AUS,Australia,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2011,,974330,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,USA,United States,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2011,,104359,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,CHN,China (People's Republic of),TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2011,,68242,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,FJI,Fiji,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2011,,101457,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,AUS,Australia,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2012,,989880,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,USA,United States,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2012,,121620,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,CHN,China (People's Republic of),TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2012,,66040,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,FJI,Fiji,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2012,,104720,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,AUS,Australia,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2013,,1017540,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,USA,United States,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2013,,142200,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,CHN,China (People's Republic of),TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2013,,73340,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,FJI,Fiji,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2013,,112260,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,AUS,Australia,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2014,,1091220,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,USA,United States,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2014,,164760,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,CHN,China (People's Republic of),TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2014,,76860,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,FJI,Fiji,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2014,,130080,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,AUS,Australia,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2015,,1136900,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,USA,United States,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2015,,176980,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,CHN,China (People's Republic of),TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2015,,85980,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,FJI,Fiji,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2015,,145980,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,AUS,Australia,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2016,,1176140,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,USA,United States,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2016,,197000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,CHN,China (People's Republic of),TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2016,,101180,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,FJI,Fiji,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2016,,159540,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,AUS,Australia,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2017,,1221760,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,USA,United States,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2017,,204160,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,CHN,China (People's Republic of),TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2017,,121080,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,FJI,Fiji,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2017,,178180,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,AUS,Australia,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2018,,1205404,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,USA,United States,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2018,,214943,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,CHN,China (People's Republic of),TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2018,,132416,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,FJI,Fiji,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2018,,191614,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,AUS,Australia,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2019,,1250418,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,USA,United States,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2019,,205552,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,CHN,China (People's Republic of),TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2019,,141571,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NZL,New Zealand,FJI,Fiji,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2019,,190543,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,DNK,Denmark,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2008,,924000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,SWE,Sweden,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2008,,1597000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,DNK,Denmark,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2009,,793000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,SWE,Sweden,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2009,,1489000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,DNK,Denmark,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2010,,882000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,SWE,Sweden,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2010,,1530000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,DNK,Denmark,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2011,,874000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,SWE,Sweden,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2011,,1631000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,DNK,Denmark,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2012,,906000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,SWE,Sweden,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2012,,1789000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,DNK,Denmark,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2013,,890000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,SWE,Sweden,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2013,,1770000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,DNK,Denmark,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2014,,1127000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,SWE,Sweden,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2014,,1478000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,DNK,Denmark,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2015,,937000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,SWE,Sweden,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2015,,1535000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,DNK,Denmark,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2016,,825000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,SWE,Sweden,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2016,,1222000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,DNK,Denmark,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2017,,742000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,SWE,Sweden,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2017,,1363000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,DNK,Denmark,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2018,,882000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,NOR,Norway,SWE,Sweden,TOP_DES,Departures to top destinations,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_Z,Not applicable,_Z,Not applicable,2018,,1356000,,A,Normal value,A,Normal value,0,Units
