STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,VISITOR_TYPE,Visitor type,ACCOMMODATION_TYPE,Accommodation type,SOURCE,Source,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,AUT,Austria,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2019,,14311657,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,AUT,Austria,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2020,,9939279,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,AUT,Austria,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2021,,9416078,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,AUT,Austria,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2022,,13579575,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,AUT,Austria,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2023,,14302234,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,AUT,Austria,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2024,,14525552,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BEL,Belgium,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2008,,3081487,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BEL,Belgium,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2009,,3218323,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BEL,Belgium,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2010,,3601163,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BEL,Belgium,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2011,,3882797,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BEL,Belgium,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2012,,3805589,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BEL,Belgium,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2013,,3947228,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BEL,Belgium,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2014,,4175387,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BEL,Belgium,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2016,,7729359,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BEL,Belgium,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2017,,7934684,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BEL,Belgium,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2018,,8441061,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BEL,Belgium,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2019,,8714287,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BEL,Belgium,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2020,,4792476,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BEL,Belgium,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2021,,7728918,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BEL,Belgium,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2022,,9406484,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BEL,Belgium,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2023,,9296452,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BEL,Belgium,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2024,,9278532,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE1,Brussels-Capital Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2008,,415962,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE1,Brussels-Capital Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2009,,473222,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE1,Brussels-Capital Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2010,,590794,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE1,Brussels-Capital Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2011,,665785,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE1,Brussels-Capital Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2012,,634277,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE1,Brussels-Capital Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2013,,665447,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE1,Brussels-Capital Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2014,,702128,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE1,Brussels-Capital Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2016,,634245,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE1,Brussels-Capital Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2017,,728099,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE1,Brussels-Capital Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2018,,789642,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE1,Brussels-Capital Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2019,,871501,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE1,Brussels-Capital Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2020,,297226,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE1,Brussels-Capital Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2021,,452546,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE1,Brussels-Capital Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2022,,816762,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE1,Brussels-Capital Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2023,,873168,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE1,Brussels-Capital Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2024,,886290,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE2,Flemish Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2008,,1850959,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE2,Flemish Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2009,,1895325,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE2,Flemish Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2010,,2085745,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE2,Flemish Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2011,,2245613,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE2,Flemish Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2012,,2188458,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE2,Flemish Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2013,,2276667,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE2,Flemish Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2014,,2419927,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE2,Flemish Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2016,,2589622,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE2,Flemish Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2017,,2639340,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE2,Flemish Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2018,,2884713,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE2,Flemish Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2019,,2959538,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE2,Flemish Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2020,,1491981,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE2,Flemish Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2021,,2397034,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE2,Flemish Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2022,,2985103,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE2,Flemish Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2023,,2892973,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE2,Flemish Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2024,,2959936,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE3,Walloon Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2008,,814566,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE3,Walloon Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2009,,849776,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE3,Walloon Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2010,,924624,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE3,Walloon Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2011,,971399,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE3,Walloon Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2012,,982854,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE3,Walloon Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2013,,1005114,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE3,Walloon Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2014,,1053332,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE3,Walloon Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2016,,1102012,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE3,Walloon Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2017,,1124378,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE3,Walloon Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2018,,1126796,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE3,Walloon Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2019,,1122785,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE3,Walloon Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2020,,749011,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE3,Walloon Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2021,,1146078,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE3,Walloon Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2022,,1275291,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE3,Walloon Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2023,,1223191,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,BE3,Walloon Region,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2024,,1195064,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2008,,6186476,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2009,,5953539,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2010,,5877882,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2011,,6183645,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2013,,7555806,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2014,,7491191,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2015,,8488637,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,TRIPS,Trips,PS,Persons,OVERNIGHT,Overnight visitors (tourists),_T,All means of accommodation,TSS,Tourism supply surveys,2016,,9067413,,A,Normal value,A,Normal value,0,Units
